sample_id,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDBI,NDVI,NDWI,VH,VV,VV_minus_VH,angle
TJ04_085,0.03254133025759323,-0.03844675124951941,-0.09842368319876971,-0.0271280276816609,-0.08421376393694734,-0.10340638216070744,-0.05173394848135333,-0.006151480199923107,-0.019930795847750864,0.17937716262975778,0.10340638216070744,0.2761399461745483,-0.041584006151480196,-0.04822760476739715,-0.06698961937716265,-0.21413302575932336,-0.08421376393694734,-0.08882737408688965,-0.1085121107266436,0.041584006151480196,0.05173394848135333,-0.03844675124951941,0.3278123798539023,0.36472126105344094,0.044844290657439445,0.03254133025759323,0.17937716262975778,-0.16633602460592078,0.019930795847750864,-0.1085121107266436,0.2519646289888504,-0.10340638216070744,-0.2364628988850442,-0.05173394848135333,0.06698961937716265,0.022206843521722412,-0.08882737408688965,-0.07111111111111111,-0.16000000000000003,0.01574778931180315,0.11909265667051133,0.029773164167627833,0.13588619761630144,-0.006151480199923107,0.07972318339100345,-0.06698961937716265,-0.008858131487889272,-0.06698961937716265,-0.05536332179930796,-0.04822760476739715,0.2288965782391388,-0.03254133025759323,0.11909265667051133,0.11374086889657825,0.04822760476739715,0.10340638216070744,0.08882737408688965,-0.044844290657439445,0.15378700499807765,0.14173010380622836,0.05536332179930796,-0.13016532103037293,0.21413302575932336,0.0271280276816609,1553,986,847.5,914.5,756.5,1175,2179.5,2605,2643,2895,0.456599622964859,-0.2597711980342865,0.554934561252594,-0.4858749210834503,-14.281265135939702,-8.74821892186653,5.533046214073172,43.10842514038086
TJ04_087,-0.012056901191849288,-0.012056901191849288,-0.11909265667051133,-0.16000000000000003,-0.11909265667051133,0.0629911572472126,0.14173010380622836,-0.019930795847750864,-0.14173010380622836,0.29287197231833906,0.05911572472126105,0.21413302575932336,-0.0271280276816609,0.15378700499807765,-0.10340638216070744,-0.05911572472126105,-0.13016532103037293,-0.17937716262975778,-0.11374086889657825,-0.07535563244905807,0.16000000000000003,0.07111111111111111,0.010396001537870049,0.42377547097270285,-0.0271280276816609,0.2069357939254133,-0.044844290657439445,0.029773164167627833,0.05173394848135333,0.000984236831987697,0.186082276047674,-0.07972318339100345,-0.15378700499807765,0.13016532103037293,0.007443291041906958,0.12456747404844293,-0.022206843521722412,0.07972318339100345,0.13588619761630144,0.08421376393694734,0.07972318339100345,-0.041584006151480196,0.11374086889657825,-0.03543252595155709,-0.10340638216070744,-0.11909265667051133,0.11909265667051133,-0.08882737408688965,-0.15378700499807765,0.029773164167627833,0.06698961937716265,-0.044844290657439445,-0.08421376393694734,0.186082276047674,0.2069357939254133,0.06698961937716265,0.06698961937716265,0.007443291041906958,-0.0629911572472126,0.16633602460592078,0.07535563244905807,0.04822760476739715,0.13588619761630144,-0.13016532103037293,899.5,386.5,218.5,332.5,237,524,1612.5,2150,2142,2406.5,0.6942851543426514,-0.4085155427455902,0.8007566332817078,-0.7312588691711426,-14.846987060052086,-9.406671062934326,5.440315997117761,41.97108459472656
TJ04_089,0.010396001537870049,-0.0629911572472126,-0.07535563244905807,0.05173394848135333,0.003014225297962322,-0.17279507881584008,-0.1085121107266436,0.08421376393694734,0.0629911572472126,0.11374086889657825,-0.03844675124951941,0.186082276047674,-0.07972318339100345,-0.029773164167627833,-0.09842368319876971,-0.2679584775086506,-0.008858131487889272,-0.022206843521722412,-0.13588619761630144,-0.0629911572472126,0.041584006151480196,-0.08421376393694734,0.2599000384467512,0.3188927335640138,0.041584006151480196,0.09356401384083046,0.13588619761630144,-0.19986159169550174,0.029773164167627833,-0.14769703960015382,0.186082276047674,-0.08882737408688965,-0.07972318339100345,-0.12456747404844293,0.07972318339100345,-0.07111111111111111,-0.186082276047674,-0.14173010380622836,-0.16000000000000003,-0.17937716262975778,0.14173010380622836,-0.186082276047674,-0.03543252595155709,-0.05173394848135333,0.041584006151480196,-0.07535563244905807,-0.06698961937716265,0.15378700499807765,-0.044844290657439445,-0.019930795847750864,0.24415224913494812,0.002214532871972318,0.03844675124951941,0.12456747404844293,0.12456747404844293,0.07111111111111111,0.13588619761630144,0.03543252595155709,0.08882737408688965,0.11909265667051133,0.11909265667051133,-0.11374086889657825,0.21413302575932336,-0.01574778931180315,1237,463,258,332,199,687,2067,2611,2423,2973,0.6791406869888306,-0.32404372096061707,0.8482074737548828,-0.7589836716651917,-13.473527784128226,-6.3446359598579996,7.128891824270227,40.732879638671875
TJ04_093,0.07535563244905807,0.01574778931180315,0.01384083044982699,-0.09842368319876971,0.044844290657439445,-0.01384083044982699,0.19986159169550174,0.16633602460592078,-0.1085121107266436,0.09356401384083046,-0.11374086889657825,0.22145328719723184,-0.07972318339100345,0.017777777777777778,-0.14769703960015382,-0.2599000384467512,0.010396001537870049,0.041584006151480196,-0.06698961937716265,0.17279507881584008,-0.14173010380622836,0.2364628988850442,-0.05911572472126105,-0.004982698961937716,-0.12456747404844293,0.2288965782391388,0.07972318339100345,-0.2364628988850442,0.14173010380622836,0.06698961937716265,0.07972318339100345,0.029773164167627833,-0.01384083044982699,0.03543252595155709,0.17279507881584008,-0.1085121107266436,-0.07972318339100345,-0.14173010380622836,0.004982698961937716,-0.15378700499807765,0.08421376393694734,-0.186082276047674,0.0015378700499807767,0.05173394848135333,-0.10340638216070744,-0.022206843521722412,-0.07972318339100345,0.17937716262975778,0.022206843521722412,-0.11374086889657825,0.022206843521722412,-0.08882737408688965,-0.08882737408688965,0.19986159169550174,0.13016532103037293,-0.07111111111111111,0.10340638216070744,-0.03254133025759323,0.11374086889657825,0.2679584775086506,0.05173394848135333,-0.16633602460592078,0.14173010380622836,-0.1929104190695886,2135,1029,291,433,487,1143,2004,2382,1776,2288,0.2663101553916931,0.09179238229990005,0.5695978999137878,-0.6079673767089844,-12.164649285226346,-5.759088921153298,6.4055603640730485,42.97221755981445
TJ04_096,-0.022206843521722412,-0.1085121107266436,-0.04822760476739715,-0.186082276047674,-0.11374086889657825,-0.09842368319876971,0.12456747404844293,0.14173010380622836,-0.11374086889657825,0.11909265667051133,-0.05911572472126105,0.24415224913494812,-0.010396001537870049,-0.11374086889657825,-0.05173394848135333,-0.31009611687812383,-0.05911572472126105,-0.05911572472126105,-0.07535563244905807,0.06698961937716265,-0.03254133025759323,0.07535563244905807,0.2069357939254133,0.19986159169550174,0.003014225297962322,0.07111111111111111,0.1929104190695886,-0.08421376393694734,-0.05911572472126105,0.012056901191849288,0.2069357939254133,-0.07972318339100345,-0.17279507881584008,0.05536332179930796,0.0629911572472126,-0.024605920799692427,-0.041584006151480196,-0.17279507881584008,-0.16000000000000003,-0.04822760476739715,0.2364628988850442,-0.03254133025759323,0.11909265667051133,0.03543252595155709,0.006151480199923107,-0.07972318339100345,0.0015378700499807767,-0.2069357939254133,0.13588619761630144,0.03844675124951941,0.15378700499807765,-0.019930795847750864,-0.08882737408688965,0.13588619761630144,0.008858131487889272,0.09356401384083046,0.022206843521722412,-0.06698961937716265,0.10340638216070744,0.3188927335640138,0.029773164167627833,-0.2599000384467512,0.07111111111111111,-0.04822760476739715,2282,1002,337,484.5,300,865.5,3131.5,3946,3926,4379.5,0.5933441519737244,-0.26481959223747253,0.8580217957496643,-0.780297040939331,-13.209694355770612,-6.804919675868094,6.404774679902518,34.059539794921875
TJ04_098,-0.007443291041906958,0.04822760476739715,-0.07972318339100345,0.0271280276816609,-0.05173394848135333,-0.0271280276816609,0.01384083044982699,0.24415224913494812,0.08882737408688965,0.007443291041906958,-0.10340638216070744,0.17937716262975778,-0.08882737408688965,-0.002214532871972318,-0.14769703960015382,-0.14769703960015382,0.09842368319876971,0.008858131487889272,-0.22145328719723184,-0.06698961937716265,-0.13016532103037293,0.012056901191849288,-0.029773164167627833,-0.008858131487889272,-0.0629911572472126,0.17279507881584008,0.21413302575932336,-0.09842368319876971,-0.05536332179930796,0.14769703960015382,0.11909265667051133,-0.08882737408688965,0.006151480199923107,0.14173010380622836,0.0005536332179930795,-0.0629911572472126,-0.05536332179930796,-0.16633602460592078,-0.14173010380622836,-0.01574778931180315,0.19986159169550174,-0.07535563244905807,0.05173394848135333,0.01384083044982699,0.017777777777777778,-0.19986159169550174,-0.09842368319876971,0.29287197231833906,0.01574778931180315,-0.03543252595155709,0.13016532103037293,-0.2069357939254133,-0.09356401384083046,0.16000000000000003,0.1929104190695886,0.11909265667051133,0.2069357939254133,0.03844675124951941,0.13588619761630144,0.31009611687812383,0.041584006151480196,-0.16633602460592078,0.06698961937716265,0.07972318339100345,2870,1194,642,942,556,1641,4684,5758,5552,6431,0.6460124254226685,-0.3184516727924347,0.8179436922073364,-0.7098860740661621,-13.199868751175039,-6.938405593066678,6.261463158108361,35.1735954284668
TJ04_100,0.06698961937716265,-0.15378700499807765,0.08882737408688965,0.01574778931180315,0.14173010380622836,0.024605920799692427,-0.03844675124951941,0.14173010380622836,0.029773164167627833,0.13016532103037293,-0.004982698961937716,0.14769703960015382,-0.1085121107266436,0.12456747404844293,-0.16000000000000003,-0.2069357939254133,-0.0271280276816609,0.03254133025759323,-0.2364628988850442,0.06698961937716265,-0.16633602460592078,0.1085121107266436,-0.05173394848135333,0.14173010380622836,-0.186082276047674,0.010396001537870049,-0.024605920799692427,-0.11909265667051133,0.007443291041906958,-0.09356401384083046,0.03254133025759323,-0.16000000000000003,-0.13588619761630144,0.010396001537870049,0.029773164167627833,-0.03543252595155709,-0.07535563244905807,-0.09842368319876971,-0.16000000000000003,-0.11374086889657825,0.041584006151480196,-0.14769703960015382,0.041584006151480196,0.07111111111111111,-0.13016532103037293,0.044844290657439445,-0.12456747404844293,0.19986159169550174,-0.08882737408688965,0.012056901191849288,0.01574778931180315,-0.01574778931180315,0.05536332179930796,0.05173394848135333,0.2288965782391388,0.19986159169550174,0.04822760476739715,0.05173394848135333,0.07972318339100345,0.31009611687812383,0.022206843521722412,-0.07111111111111111,0.3278123798539023,-0.2519646289888504,1907,887,402,654,454,930,2656,2992,3940,3589,0.632483959197998,-0.34769967198371887,0.7933545708656311,-0.7152807712554932,-13.816646571926569,-7.329830146972177,6.486816424954392,40.708805084228516
RS03_001,-0.03844675124951941,0.09842368319876971,-0.07972318339100345,-0.2364628988850442,-0.13016532103037293,0.16000000000000003,0.2364628988850442,0.09842368319876971,-0.010396001537870049,0.15378700499807765,0.01384083044982699,0.12456747404844293,-0.012056901191849288,0.1085121107266436,-0.0271280276816609,-0.08882737408688965,-0.14769703960015382,0.03844675124951941,0.008858131487889272,0.17937716262975778,-0.2679584775086506,0.1929104190695886,-0.1085121107266436,0.08882737408688965,-0.05536332179930796,0.22145328719723184,-0.017777777777777778,-0.14173010380622836,0.04822760476739715,0.08421376393694734,0.041584006151480196,-0.03254133025759323,-0.2069357939254133,0.16000000000000003,0.2599000384467512,0.08421376393694734,0.08882737408688965,0.008858131487889272,0.08882737408688965,0.06698961937716265,0.05911572472126105,-0.04822760476739715,0.12456747404844293,0.05911572472126105,-0.24415224913494812,0.01384083044982699,0.029773164167627833,-0.09842368319876971,0.03254133025759323,0.16633602460592078,-0.012056901191849288,-0.07535563244905807,-0.13588619761630144,0.19986159169550174,0.21413302575932336,0.07111111111111111,0.024605920799692427,-0.15378700499807765,0.041584006151480196,0.08882737408688965,0.044844290657439445,-0.041584006151480196,0.0629911572472126,-0.2069357939254133,1942.5,1139,749.5,1064.5,1154,1835.5,3108,3487,3360,3694,0.49366524815559387,-0.2673267424106598,0.48870182037353516,-0.5188156962394714,-13.11656539301918,-7.16600123796209,5.95056415505709,40.650474548339844
RS03_002,-0.029773164167627833,0.11909265667051133,0.11374086889657825,-0.1085121107266436,-0.17279507881584008,0.21413302575932336,0.2069357939254133,0.1085121107266436,-0.14173010380622836,0.19986159169550174,-0.022206843521722412,0.22145328719723184,0.044844290657439445,0.041584006151480196,-0.13588619761630144,0.07535563244905807,-0.06698961937716265,-0.01574778931180315,0.0271280276816609,0.15378700499807765,-0.11909265667051133,0.2364628988850442,-0.03844675124951941,0.1929104190695886,-0.11909265667051133,0.2761399461745483,-0.041584006151480196,-0.019930795847750864,0.13016532103037293,-0.03254133025759323,0.01574778931180315,-0.05536332179930796,-0.05911572472126105,0.1085121107266436,0.22145328719723184,0.10340638216070744,0.24415224913494812,-0.05911572472126105,-0.04822760476739715,0.006151480199923107,-0.0271280276816609,-0.09842368319876971,0.041584006151480196,0.05536332179930796,-0.12456747404844293,0.0271280276816609,-0.01574778931180315,0.03844675124951941,0.007443291041906958,0.14173010380622836,-0.14173010380622836,-0.10340638216070744,-0.09356401384083046,0.2519646289888504,0.17279507881584008,-0.07111111111111111,0.008858131487889272,-0.10340638216070744,-0.03254133025759323,0.09842368319876971,-0.012056901191849288,-0.13016532103037293,0.11374086889657825,-0.2519646289888504,3265,2172.5,2302.5,2307,2196,2997.5,3815.5,4059.5,4248,4279,0.32326143980026245,-0.13083988428115845,0.31843575835227966,-0.2961098253726959,-11.794164913658342,-6.072447161936545,5.721717751721797,39.58858108520508
RS03_003,-0.03844675124951941,0.07111111111111111,0.08882737408688965,-0.1085121107266436,-0.09842368319876971,0.024605920799692427,0.21413302575932336,-0.003936947327950788,0.044844290657439445,0.03254133025759323,0.0629911572472126,0.21413302575932336,-0.044844290657439445,0.041584006151480196,-0.010396001537870049,-0.07535563244905807,-0.03844675124951941,0.2069357939254133,-0.12456747404844293,0.006151480199923107,-0.1085121107266436,0.37425605536332185,-0.16000000000000003,0.1085121107266436,-0.17279507881584008,0.15378700499807765,-0.07111111111111111,-0.010396001537870049,0.1085121107266436,0.041584006151480196,0.15378700499807765,-0.004982698961937716,-0.05536332179930796,0.14769703960015382,0.14769703960015382,0.1085121107266436,-0.007443291041906958,0.03543252595155709,0.08421376393694734,0.11909265667051133,0.13016532103037293,-0.17937716262975778,0.03254133025759323,0.15378700499807765,-0.2679584775086506,-0.12456747404844293,0.07972318339100345,0.04822760476739715,0.017777777777777778,0.06698961937716265,0.07972318339100345,0.044844290657439445,-0.13016532103037293,0.2288965782391388,0.22145328719723184,0.07535563244905807,-0.06698961937716265,0.03254133025759323,-0.05911572472126105,0.2599000384467512,-0.01574778931180315,-0.03254133025759323,0.05173394848135333,-0.19986159169550174,1461,875,528,671,598,932.5,1292.5,1417.5,1282,1442,0.1886879950761795,0.06525702029466629,0.3638297915458679,-0.31285202503204346,-14.982085281429761,-7.666557332145333,7.315527949284428,42.41815185546875
RS03_004,0.044844290657439445,0.05911572472126105,-0.05536332179930796,0.05911572472126105,0.024605920799692427,-0.07972318339100345,-0.07535563244905807,0.05536332179930796,0.03254133025759323,0.0629911572472126,0.017777777777777778,0.34602076124567477,-0.13016532103037293,-0.0629911572472126,-0.2069357939254133,-0.2519646289888504,-0.09842368319876971,-0.12456747404844293,-0.16633602460592078,0.029773164167627833,0.01384083044982699,-0.11909265667051133,0.2679584775086506,0.29287197231833906,0.029773164167627833,0.03543252595155709,0.16633602460592078,-0.21413302575932336,-0.14173010380622836,-0.08882737408688965,0.2519646289888504,0.00024605920799692423,-0.10340638216070744,-0.07972318339100345,0.044844290657439445,0.09842368319876971,-0.12456747404844293,-0.2364628988850442,-0.2288965782391388,-0.05911572472126105,0.06698961937716265,-0.16000000000000003,0.044844290657439445,-0.017777777777777778,0.03543252595155709,-0.012056901191849288,-0.06698961937716265,-0.00024605920799692423,-0.09356401384083046,-0.03543252595155709,0.2069357939254133,-0.05911572472126105,0.08421376393694734,0.05536332179930796,0.041584006151480196,0.01384083044982699,0.12456747404844293,0.05173394848135333,0.08882737408688965,0.16000000000000003,0.07972318339100345,-0.05173394848135333,0.0629911572472126,-0.06698961937716265,1574.5,770,440.5,573.5,412.5,954.5,2671.5,3341,3004,3827,0.5919448733329773,-0.31222015619277954,0.7585248351097107,-0.6793850660324097,-14.642448107941842,-8.837955998890443,5.804492109051399,42.99925994873047
RS03_005,-0.03543252595155709,-0.01384083044982699,0.11374086889657825,-0.17279507881584008,-0.003014225297962322,0.12456747404844293,0.21413302575932336,0.13588619761630144,0.012056901191849288,-0.06698961937716265,-0.03844675124951941,0.1929104190695886,0.04822760476739715,0.1085121107266436,-0.007443291041906958,-0.11909265667051133,-0.03543252595155709,0.10340638216070744,-0.14173010380622836,-0.04822760476739715,-0.17279507881584008,0.1929104190695886,-0.09356401384083046,-0.012056901191849288,-0.2599000384467512,0.0629911572472126,0.06698961937716265,-0.06698961937716265,-0.024605920799692427,0.10340638216070744,0.09842368319876971,-0.07111111111111111,-0.01574778931180315,0.11909265667051133,-0.04822760476739715,0.09842368319876971,-0.044844290657439445,-0.05536332179930796,-0.09356401384083046,-0.010396001537870049,0.21413302575932336,-0.13016532103037293,0.05536332179930796,0.08882737408688965,-0.1929104190695886,-0.07535563244905807,-0.029773164167627833,0.041584006151480196,-0.07111111111111111,-0.1085121107266436,0.044844290657439445,-0.11374086889657825,-0.13016532103037293,0.09356401384083046,0.16633602460592078,0.17937716262975778,-0.05173394848135333,0.05911572472126105,0.17937716262975778,0.37425605536332185,-0.004982698961937716,-0.13016532103037293,0.2519646289888504,-0.21413302575932336,3204,2123,645,972,891,1616,2782,3353,3264,3739,0.21180619299411774,-0.0092764375731349,0.5711191296577454,-0.5410764813423157,-16.979335076886052,-9.897220162495179,7.082114914390873,36.45783996582031
RS03_006,0.08421376393694734,-0.03844675124951941,-0.11374086889657825,-0.024605920799692427,-0.04822760476739715,-0.16633602460592078,-0.1085121107266436,0.01574778931180315,0.041584006151480196,0.1929104190695886,-0.022206843521722412,0.3014225297962323,-0.08882737408688965,-0.08421376393694734,-0.16633602460592078,-0.2364628988850442,-0.1085121107266436,-0.029773164167627833,-0.07972318339100345,-0.019930795847750864,0.03543252595155709,-0.05911572472126105,0.34602076124567477,0.36472126105344094,0.05911572472126105,0.0629911572472126,0.07535563244905807,-0.15378700499807765,0.03543252595155709,-0.06698961937716265,0.186082276047674,-0.08421376393694734,-0.10340638216070744,-0.13588619761630144,0.08882737408688965,-0.03543252595155709,-0.09356401384083046,-0.19986159169550174,-0.08882737408688965,0.01574778931180315,0.09842368319876971,-0.11374086889657825,0.03543252595155709,-0.05173394848135333,0.012056901191849288,-0.16633602460592078,-0.08882737408688965,-0.01574778931180315,-0.029773164167627833,-0.022206843521722412,0.29287197231833906,0.019930795847750864,0.0629911572472126,0.05173394848135333,0.01384083044982699,-0.0271280276816609,0.13588619761630144,0.03543252595155709,0.06698961937716265,0.2069357939254133,0.05911572472126105,-0.08882737408688965,0.08882737408688965,0.006151480199923107,1231,588,384.5,518,364,761,2077.5,2644.5,2706,2914,0.6429872512817383,-0.3746507465839386,0.7628664374351501,-0.6786600351333618,-14.041312159871183,-7.752069824449015,6.289242335422167,42.990257263183594
RS03_007,-0.0271280276816609,-0.008858131487889272,-0.07535563244905807,-0.003014225297962322,-0.05173394848135333,-0.13016532103037293,-0.11374086889657825,0.12456747404844293,0.0629911572472126,0.11374086889657825,0.012056901191849288,0.19986159169550174,-0.07972318339100345,-0.03844675124951941,-0.05536332179930796,-0.24415224913494812,0.024605920799692427,-0.04822760476739715,-0.17937716262975778,-0.06698961937716265,-0.003936947327950788,-0.09842368319876971,0.2519646289888504,0.2761399461745483,0.0629911572472126,0.10340638216070744,0.1929104190695886,-0.15378700499807765,-0.017777777777777778,-0.07972318339100345,0.21413302575932336,-0.12456747404844293,-0.10340638216070744,-0.0271280276816609,0.07111111111111111,-0.03844675124951941,-0.11374086889657825,-0.09356401384083046,-0.1929104190695886,-0.03254133025759323,0.1929104190695886,-0.07111111111111111,0.0629911572472126,0.002214532871972318,0.08421376393694734,-0.13588619761630144,-0.041584006151480196,0.12456747404844293,-0.008858131487889272,-0.05173394848135333,0.2679584775086506,-0.029773164167627833,0.10340638216070744,0.13588619761630144,0.13016532103037293,0.11909265667051133,0.16000000000000003,-0.012056901191849288,0.17279507881584008,0.19986159169550174,0.07535563244905807,-0.17937716262975778,0.1929104190695886,0.09842368319876971,1631,837,493.5,646.5,491.5,956.5,2469.5,3153,3092,3573,0.5739374160766602,-0.3093372881412506,0.7256872057914734,-0.6541393399238586,-13.240793160015315,-7.390363626301854,5.850429533713461,42.83489990234375
RS03_008,-0.16000000000000003,0.03543252595155709,-0.010396001537870049,0.008858131487889272,-0.10340638216070744,0.21413302575932336,0.14173010380622836,0.07972318339100345,-0.11374086889657825,0.2761399461745483,0.09842368319876971,0.0271280276816609,-0.029773164167627833,0.06698961937716265,-0.08882737408688965,0.03543252595155709,-0.05173394848135333,-0.019930795847750864,-0.07535563244905807,0.09842368319876971,-0.05173394848135333,0.1929104190695886,-0.11909265667051133,0.16000000000000003,-0.14173010380622836,0.16000000000000003,0.041584006151480196,-0.15378700499807765,-0.07972318339100345,0.022206843521722412,-0.017777777777777778,0.029773164167627833,-0.044844290657439445,0.03844675124951941,0.14769703960015382,0.1929104190695886,0.2069357939254133,-0.03543252595155709,-0.017777777777777778,0.28444444444444444,-0.08421376393694734,-0.17937716262975778,0.11374086889657825,0.12456747404844293,-0.3014225297962323,0.07535563244905807,0.03844675124951941,0.13588619761630144,-0.05173394848135333,0.006151480199923107,-0.0271280276816609,0.11374086889657825,-0.09356401384083046,0.19986159169550174,0.2599000384467512,0.07972318339100345,-0.10340638216070744,0.10340638216070744,0.10340638216070744,0.11909265667051133,0.012056901191849288,-0.11374086889657825,0.11909265667051133,-0.12456747404844293,1710,942,1101,1618,1607,1760,1954,2124.5,1996,2076.5,0.3587474524974823,-0.07717215269804001,0.10796558111906052,-0.10459324717521667,-16.980329888733856,-10.515761631890257,6.464568256843599,42.31306457519531
RS03_009,-0.1085121107266436,0.01574778931180315,0.08882737408688965,-0.1085121107266436,-0.17937716262975778,0.2364628988850442,0.12456747404844293,-0.029773164167627833,-0.024605920799692427,0.2069357939254133,0.21413302575932336,0.041584006151480196,-0.13016532103037293,0.03543252595155709,-0.05173394848135333,0.03844675124951941,0.01574778931180315,-0.044844290657439445,-0.16633602460592078,-0.01384083044982699,0.017777777777777778,0.3553094963475586,-0.044844290657439445,0.10340638216070744,-0.14769703960015382,-0.017777777777777778,-0.01574778931180315,-0.08882737408688965,0.00024605920799692423,0.11374086889657825,0.12456747404844293,0.04822760476739715,0.012056901191849288,-0.01574778931180315,-0.03844675124951941,0.186082276047674,0.029773164167627833,0.04822760476739715,-0.05536332179930796,0.2599000384467512,-0.044844290657439445,-0.05173394848135333,0.1085121107266436,0.14769703960015382,-0.37425605536332185,0.08882737408688965,-0.041584006151480196,0.03543252595155709,0.01574778931180315,-0.09356401384083046,0.03543252595155709,0.2069357939254133,-0.024605920799692427,0.13016532103037293,0.11909265667051133,0.05173394848135333,-0.029773164167627833,0.07535563244905807,0.19986159169550174,0.2288965782391388,-0.012056901191849288,-0.008858131487889272,0.1085121107266436,-0.15378700499807765,2434.5,1664,1706,1985,2330,2286.5,2133.5,2115,2681,2227.5,0.23406213521957397,-0.048186883330345154,0.07004589587450027,-0.14916417002677917,-23.42472013138884,-13.296296263577918,10.12842386781092,37.68418884277344
RS03_010,-0.07972318339100345,0.017777777777777778,0.03543252595155709,-0.14173010380622836,-0.07972318339100345,0.2288965782391388,0.29287197231833906,0.07972318339100345,-0.0629911572472126,0.044844290657439445,-0.029773164167627833,0.17937716262975778,0.07111111111111111,0.04822760476739715,0.022206843521722412,-0.1085121107266436,-0.06698961937716265,0.06698961937716265,-0.044844290657439445,0.10340638216070744,-0.16633602460592078,0.22145328719723184,-0.09842368319876971,0.12456747404844293,-0.14769703960015382,0.14173010380622836,0.09842368319876971,-0.12456747404844293,-0.04822760476739715,0.029773164167627833,0.1085121107266436,0.004982698961937716,-0.09842368319876971,0.2288965782391388,0.03543252595155709,0.15378700499807765,0.01384083044982699,-0.05911572472126105,-0.09356401384083046,0.007443291041906958,0.2679584775086506,-0.1085121107266436,0.07972318339100345,0.10340638216070744,-0.16000000000000003,-0.024605920799692427,0.04822760476739715,-0.1929104190695886,-0.024605920799692427,0.07535563244905807,-0.03254133025759323,-0.08421376393694734,-0.2069357939254133,0.16000000000000003,0.1929104190695886,0.1929104190695886,-0.05173394848135333,0.022206843521722412,-0.00024605920799692423,0.2288965782391388,-0.07972318339100345,-0.019930795847750864,0.13016532103037293,-0.2288965782391388,2934,1505,634,900,771,1549,3410,4129,3759,4601,0.42819148302078247,-0.12326311320066452,0.6596026420593262,-0.6136509776115417,-15.330861573642203,-9.10055733694746,6.230304236694742,36.28486251831055
RS03_011,0.008858131487889272,0.019930795847750864,0.024605920799692427,-0.19986159169550174,-0.13588619761630144,-0.09356401384083046,0.08882737408688965,0.06698961937716265,0.08882737408688965,0.022206843521722412,-0.14173010380622836,0.17937716262975778,-0.1085121107266436,-0.11374086889657825,0.0271280276816609,-0.2519646289888504,-0.07972318339100345,-0.07111111111111111,-0.10340638216070744,-0.07972318339100345,0.019930795847750864,0.03844675124951941,0.2288965782391388,0.28444444444444444,-0.03254133025759323,0.07535563244905807,0.17279507881584008,-0.15378700499807765,-0.010396001537870049,-0.03844675124951941,0.3014225297962323,-0.13016532103037293,0.022206843521722412,-0.08882737408688965,0.08421376393694734,0.019930795847750864,-0.0629911572472126,-0.05536332179930796,-0.16000000000000003,-0.05173394848135333,0.15378700499807765,-0.05911572472126105,0.0629911572472126,0.006151480199923107,0.03254133025759323,-0.14769703960015382,-0.15378700499807765,-0.07535563244905807,0.05536332179930796,0.11374086889657825,0.21413302575932336,-0.008858131487889272,-0.10340638216070744,0.09356401384083046,0.03254133025759323,0.21413302575932336,0.0629911572472126,-0.029773164167627833,-6.151480199923106e-05,0.36472126105344094,0.017777777777777778,-0.15378700499807765,-0.07972318339100345,0.09356401384083046,1777.5,826.5,336,474.5,345,746,2857.5,3983,3856,4286.5,0.6469834446907043,-0.3689535856246948,0.8357533812522888,-0.780856728553772,-14.409705011149445,-6.563284940232034,7.846420070917411,42.16753387451172
RS03_012,-0.041584006151480196,0.15378700499807765,0.002214532871972318,-0.13588619761630144,-0.05536332179930796,0.28444444444444444,0.29287197231833906,0.03844675124951941,-0.010396001537870049,0.07535563244905807,-0.01574778931180315,0.22145328719723184,0.002214532871972318,0.06698961937716265,0.012056901191849288,-0.06698961937716265,-0.0629911572472126,0.17279507881584008,-0.07111111111111111,0.11374086889657825,-0.24415224913494812,0.2599000384467512,-0.17279507881584008,0.0629911572472126,-0.09356401384083046,0.17279507881584008,0.07111111111111111,-0.16000000000000003,-0.08421376393694734,0.05911572472126105,0.03543252595155709,0.07535563244905807,-0.07535563244905807,0.14769703960015382,0.09842368319876971,0.13588619761630144,0.01574778931180315,-0.08421376393694734,-0.0629911572472126,0.07111111111111111,0.11374086889657825,-0.16000000000000003,0.03543252595155709,0.08882737408688965,-0.24415224913494812,0.041584006151480196,0.07111111111111111,-0.17279507881584008,-0.017777777777777778,0.03844675124951941,0.06698961937716265,-0.0629911572472126,-0.10340638216070744,0.14173010380622836,0.19986159169550174,0.13588619761630144,-0.044844290657439445,0.03844675124951941,0.04822760476739715,0.13588619761630144,-0.07972318339100345,-0.008858131487889272,0.11374086889657825,-0.24415224913494812,2956.5,1743,810.5,1106,998,1619,3081.5,3535,3168,3677,0.2901649475097656,-0.03453342989087105,0.520883321762085,-0.48245203495025635,-15.818722624253311,-9.408779244632981,6.40994337962033,43.969749450683594
