timestamp_utc,config_hash,input_files,input_sha256,random_seed,status,reason,class_code,class_name,indicator_variable,n_samples,n_positive,n_negative,total_pair_count,pair_count_used,n_bins,sill,sill_fraction_for_range,range_threshold,chosen_range_m,min_class_count,method,projection_note
20260612T172427Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,data/reference_samples_verified_622_public.csv,abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779,42,OK,,1,oil_palm,is_oil_palm,622,109,513,193131,193125,12,0.1556641140744653,0.95,0.14788090837074203,95087.63810359489,30,one_vs_rest_binary_indicator_empirical_variogram,Equirectangular lon-lat-to-meter approximation using sample mean latitude; used only for block-distance diagnostic.
20260612T172427Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,data/reference_samples_verified_622_public.csv,abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779,42,OK,,2,rubber,is_rubber,622,105,517,193131,193125,12,0.29158196819323207,0.95,0.27700286978357047,221871.15557505476,30,one_vs_rest_binary_indicator_empirical_variogram,Equirectangular lon-lat-to-meter approximation using sample mean latitude; used only for block-distance diagnostic.
20260612T172427Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,data/reference_samples_verified_622_public.csv,abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779,42,OK,,3,paddy,is_paddy,622,105,517,193131,193125,12,0.21741406386320014,0.95,0.20654336067004012,665613.4667251643,30,one_vs_rest_binary_indicator_empirical_variogram,Equirectangular lon-lat-to-meter approximation using sample mean latitude; used only for block-distance diagnostic.
20260612T172427Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,data/reference_samples_verified_622_public.csv,abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779,42,OK,,4,other_agri,is_other_agri,622,89,533,193131,193125,12,0.19423076923076923,0.95,0.18451923076923077,729005.2254608942,30,one_vs_rest_binary_indicator_empirical_variogram,Equirectangular lon-lat-to-meter approximation using sample mean latitude; used only for block-distance diagnostic.
20260612T172427Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,data/reference_samples_verified_622_public.csv,abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779,42,OK,,5,forest,is_forest,622,129,493,193131,193125,12,0.1843807763401109,0.95,0.17516173752310535,95087.63810359489,30,one_vs_rest_binary_indicator_empirical_variogram,Equirectangular lon-lat-to-meter approximation using sample mean latitude; used only for block-distance diagnostic.
20260612T172427Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,data/reference_samples_verified_622_public.csv,abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779,42,OK,,6,builtup_other,is_builtup_other,622,85,537,193131,193125,12,0.2375,0.95,0.225625,729005.2254608942,30,one_vs_rest_binary_indicator_empirical_variogram,Equirectangular lon-lat-to-meter approximation using sample mean latitude; used only for block-distance diagnostic.
