sample_id,longitude,latitude,map_url,second_reader_class_name,second_reader_confidence,imagery_source_used,imagery_date_visible,reviewer_initials,review_timestamp_utc,interpretation_notes
BCF_015,101.1230973,5.6216687,"https://www.google.com/maps/search/?api=1&query=5.6216687,101.1230973",,,,,,,
BCF_016,101.0681688,6.1040878,"https://www.google.com/maps/search/?api=1&query=6.1040878,101.0681688",,,,,,,
BCF_017,100.9538856,6.2685436,"https://www.google.com/maps/search/?api=1&query=6.2685436,100.9538856",,,,,,,
BCF_018,101.0138482,6.0104874,"https://www.google.com/maps/search/?api=1&query=6.0104874,101.0138482",,,,,,,
BCF_019,100.5479945,6.436747,"https://www.google.com/maps/search/?api=1&query=6.436747,100.5479945",,,,,,,
BCF_020,100.9735819,5.974184,"https://www.google.com/maps/search/?api=1&query=5.974184,100.9735819",,,,,,,
BCF_021,101.0617774,5.1011897,"https://www.google.com/maps/search/?api=1&query=5.1011897,101.0617774",,,,,,,
BCF_022,100.835168,6.0231906,"https://www.google.com/maps/search/?api=1&query=6.0231906,100.835168",,,,,,,
BCF_023,100.7938472,6.2645466,"https://www.google.com/maps/search/?api=1&query=6.2645466,100.7938472",,,,,,,
BCF_024,100.9509528,5.3970644,"https://www.google.com/maps/search/?api=1&query=5.3970644,100.9509528",,,,,,,
BCF_025,100.9966523,6.0042343,"https://www.google.com/maps/search/?api=1&query=6.0042343,100.9966523",,,,,,,
BCF_026,100.8918295,5.3595284,"https://www.google.com/maps/search/?api=1&query=5.3595284,100.8918295",,,,,,,
BCF_027,100.8651429,6.2052492,"https://www.google.com/maps/search/?api=1&query=6.2052492,100.8651429",,,,,,,
BCF_028,100.9481655,6.1634304,"https://www.google.com/maps/search/?api=1&query=6.1634304,100.9481655",,,,,,,
BCF_029,100.5926536,6.462707,"https://www.google.com/maps/search/?api=1&query=6.462707,100.5926536",,,,,,,
BCF_030,100.8858213,5.4244259,"https://www.google.com/maps/search/?api=1&query=5.4244259,100.8858213",,,,,,,
BCF_031,100.7648891,6.2350038,"https://www.google.com/maps/search/?api=1&query=6.2350038,100.7648891",,,,,,,
BCF_032,100.930129,5.3973643,"https://www.google.com/maps/search/?api=1&query=5.3973643,100.930129",,,,,,,
BCF_033,100.9275238,5.7435765,"https://www.google.com/maps/search/?api=1&query=5.7435765,100.9275238",,,,,,,
BCF_034,100.8442099,6.1711331,"https://www.google.com/maps/search/?api=1&query=6.1711331,100.8442099",,,,,,,
BCF_035,100.8329115,5.9058333,"https://www.google.com/maps/search/?api=1&query=5.9058333,100.8329115",,,,,,,
BCF_036,100.5129145,6.452696,"https://www.google.com/maps/search/?api=1&query=6.452696,100.5129145",,,,,,,
BCF_037,100.9696048,5.4717176,"https://www.google.com/maps/search/?api=1&query=5.4717176,100.9696048",,,,,,,
BCF_038,100.5810311,5.7474058,"https://www.google.com/maps/search/?api=1&query=5.7474058,100.5810311",,,,,,,
BCF_039,100.6192589,5.380256,"https://www.google.com/maps/search/?api=1&query=5.380256,100.6192589",,,,,,,
BCF_040,100.6592927,5.9932707,"https://www.google.com/maps/search/?api=1&query=5.9932707,100.6592927",,,,,,,
RS05_001,102.5916279,2.4703317,"https://www.google.com/maps/search/?api=1&query=2.4703317,102.5916279",,,,,,,
RS05_002,103.8228213,2.3613137,"https://www.google.com/maps/search/?api=1&query=2.3613137,103.8228213",,,,,,,
RS05_003,103.306225,2.1647112,"https://www.google.com/maps/search/?api=1&query=2.1647112,103.306225",,,,,,,
RS05_004,103.4680837,2.0437268,"https://www.google.com/maps/search/?api=1&query=2.0437268,103.4680837",,,,,,,
RS05_005,103.3092102,2.3354507,"https://www.google.com/maps/search/?api=1&query=2.3354507,103.3092102",,,,,,,
RS05_006,103.2638128,2.4772032,"https://www.google.com/maps/search/?api=1&query=2.4772032,103.2638128",,,,,,,
RS05_007,103.1070379,2.4665972,"https://www.google.com/maps/search/?api=1&query=2.4665972,103.1070379",,,,,,,
RS05_008,103.6032931,2.4445687,"https://www.google.com/maps/search/?api=1&query=2.4445687,103.6032931",,,,,,,
RS05_009,103.2546222,2.6460037,"https://www.google.com/maps/search/?api=1&query=2.6460037,103.2546222",,,,,,,
RS05_010,103.7316453,2.2697111,"https://www.google.com/maps/search/?api=1&query=2.2697111,103.7316453",,,,,,,
RS05_011,103.1344823,2.3784016,"https://www.google.com/maps/search/?api=1&query=2.3784016,103.1344823",,,,,,,
RS05_012,103.6182263,2.2168351,"https://www.google.com/maps/search/?api=1&query=2.2168351,103.6182263",,,,,,,
RS05_013,103.7326883,2.1416605,"https://www.google.com/maps/search/?api=1&query=2.1416605,103.7326883",,,,,,,
RS05_014,103.2045967,2.4515354,"https://www.google.com/maps/search/?api=1&query=2.4515354,103.2045967",,,,,,,
RS05_015,103.6429496,1.5298276,"https://www.google.com/maps/search/?api=1&query=1.5298276,103.6429496",,,,,,,
RS05_016,103.5829411,1.9467911,"https://www.google.com/maps/search/?api=1&query=1.9467911,103.5829411",,,,,,,
RS05_017,102.9556965,2.2720442,"https://www.google.com/maps/search/?api=1&query=2.2720442,102.9556965",,,,,,,
RS05_018,103.317637,2.7366488,"https://www.google.com/maps/search/?api=1&query=2.7366488,103.317637",,,,,,,
RS05_019,102.7519878,2.2005473,"https://www.google.com/maps/search/?api=1&query=2.2005473,102.7519878",,,,,,,
RS05_020,103.3246119,2.4626197,"https://www.google.com/maps/search/?api=1&query=2.4626197,103.3246119",,,,,,,
RS05_021,103.6465569,2.1411227,"https://www.google.com/maps/search/?api=1&query=2.1411227,103.6465569",,,,,,,
RS05_022,102.43932,1.36926,"https://www.google.com/maps/search/?api=1&query=1.36926,102.43932",,,,,,,
RS05_023,103.2475211,2.5456193,"https://www.google.com/maps/search/?api=1&query=2.5456193,103.2475211",,,,,,,
RS05_024,102.7977708,2.5800594,"https://www.google.com/maps/search/?api=1&query=2.5800594,102.7977708",,,,,,,
RS05_025,103.5897167,2.4565297,"https://www.google.com/maps/search/?api=1&query=2.4565297,103.5897167",,,,,,,
RS05_026,103.9154539,1.9619789,"https://www.google.com/maps/search/?api=1&query=1.9619789,103.9154539",,,,,,,
RS05_027,102.8770448,2.2425719,"https://www.google.com/maps/search/?api=1&query=2.2425719,102.8770448",,,,,,,
RS05_028,103.787626,1.6879038,"https://www.google.com/maps/search/?api=1&query=1.6879038,103.787626",,,,,,,
RS05_029,102.4411618,2.4386427,"https://www.google.com/maps/search/?api=1&query=2.4386427,102.4411618",,,,,,,
RS05_030,103.1192734,2.565027,"https://www.google.com/maps/search/?api=1&query=2.565027,103.1192734",,,,,,,
RS05_031,103.6428198,2.0836306,"https://www.google.com/maps/search/?api=1&query=2.0836306,103.6428198",,,,,,,
RS05_032,103.5902445,2.2008749,"https://www.google.com/maps/search/?api=1&query=2.2008749,103.5902445",,,,,,,
RS05_033,103.3811354,1.7752077,"https://www.google.com/maps/search/?api=1&query=1.7752077,103.3811354",,,,,,,
RS05_034,103.8632036,1.8098338,"https://www.google.com/maps/search/?api=1&query=1.8098338,103.8632036",,,,,,,
RS05_035,103.7264319,2.1837599,"https://www.google.com/maps/search/?api=1&query=2.1837599,103.7264319",,,,,,,
RS05_036,102.5695546,2.5852262,"https://www.google.com/maps/search/?api=1&query=2.5852262,102.5695546",,,,,,,
RS05_037,102.7218961,2.5122985,"https://www.google.com/maps/search/?api=1&query=2.5122985,102.7218961",,,,,,,
RS05_038,102.4868273,2.6189105,"https://www.google.com/maps/search/?api=1&query=2.6189105,102.4868273",,,,,,,
RS05_039,102.9194908,1.8706045,"https://www.google.com/maps/search/?api=1&query=1.8706045,102.9194908",,,,,,,
RS05_040,103.2143289,2.3111462,"https://www.google.com/maps/search/?api=1&query=2.3111462,103.2143289",,,,,,,
RS05_041,102.6216035,2.3551945,"https://www.google.com/maps/search/?api=1&query=2.3551945,102.6216035",,,,,,,
RS05_042,103.4164322,2.1917527,"https://www.google.com/maps/search/?api=1&query=2.1917527,103.4164322",,,,,,,
RS05_043,103.2666658,2.4389954,"https://www.google.com/maps/search/?api=1&query=2.4389954,103.2666658",,,,,,,
RS05_044,102.9078658,2.5188017,"https://www.google.com/maps/search/?api=1&query=2.5188017,102.9078658",,,,,,,
RS05_045,103.3723153,2.3528056,"https://www.google.com/maps/search/?api=1&query=2.3528056,103.3723153",,,,,,,
RS05_046,103.2209658,2.479179,"https://www.google.com/maps/search/?api=1&query=2.479179,103.2209658",,,,,,,
RS05_047,103.839578,1.8154336,"https://www.google.com/maps/search/?api=1&query=1.8154336,103.839578",,,,,,,
RS05_048,103.4062011,2.6032788,"https://www.google.com/maps/search/?api=1&query=2.6032788,103.4062011",,,,,,,
RS05_049,103.7950585,1.5132189,"https://www.google.com/maps/search/?api=1&query=1.5132189,103.7950585",,,,,,,
RS05_050,102.5105004,2.6943307,"https://www.google.com/maps/search/?api=1&query=2.6943307,102.5105004",,,,,,,
RS05_051,103.2392346,2.3941581,"https://www.google.com/maps/search/?api=1&query=2.3941581,103.2392346",,,,,,,
RS05_052,103.2928064,2.7393358,"https://www.google.com/maps/search/?api=1&query=2.7393358,103.2928064",,,,,,,
RS05_053,103.7974329,2.0565275,"https://www.google.com/maps/search/?api=1&query=2.0565275,103.7974329",,,,,,,
RS05_054,103.5077401,1.330374,"https://www.google.com/maps/search/?api=1&query=1.330374,103.5077401",,,,,,,
RS05_055,103.6767325,1.9106469,"https://www.google.com/maps/search/?api=1&query=1.9106469,103.6767325",,,,,,,
RS05_056,102.4198594,2.7360688,"https://www.google.com/maps/search/?api=1&query=2.7360688,102.4198594",,,,,,,
RS05_057,102.6191697,2.3745924,"https://www.google.com/maps/search/?api=1&query=2.3745924,102.6191697",,,,,,,
RS05_058,103.2981788,2.8263935,"https://www.google.com/maps/search/?api=1&query=2.8263935,103.2981788",,,,,,,
RS05_059,103.2855978,2.7011981,"https://www.google.com/maps/search/?api=1&query=2.7011981,103.2855978",,,,,,,
RS05_060,103.8639723,1.5379412,"https://www.google.com/maps/search/?api=1&query=1.5379412,103.8639723",,,,,,,
RS05_061,103.5890099,1.9680394,"https://www.google.com/maps/search/?api=1&query=1.9680394,103.5890099",,,,,,,
RS05_062,103.3000565,2.6030171,"https://www.google.com/maps/search/?api=1&query=2.6030171,103.3000565",,,,,,,
RS05_063,103.156177,2.6430179,"https://www.google.com/maps/search/?api=1&query=2.6430179,103.156177",,,,,,,
RS05_064,103.8249807,2.3340816,"https://www.google.com/maps/search/?api=1&query=2.3340816,103.8249807",,,,,,,
RS05_065,103.4185682,2.6655027,"https://www.google.com/maps/search/?api=1&query=2.6655027,103.4185682",,,,,,,
RS05_066,103.1884852,2.7751422,"https://www.google.com/maps/search/?api=1&query=2.7751422,103.1884852",,,,,,,
RS05_067,103.7444484,2.3528235,"https://www.google.com/maps/search/?api=1&query=2.3528235,103.7444484",,,,,,,
RS05_068,104.1564027,1.6752458,"https://www.google.com/maps/search/?api=1&query=1.6752458,104.1564027",,,,,,,
RS05_069,102.4487945,2.3893324,"https://www.google.com/maps/search/?api=1&query=2.3893324,102.4487945",,,,,,,
RS05_070,102.4372668,1.2542129,"https://www.google.com/maps/search/?api=1&query=1.2542129,102.4372668",,,,,,,
RS05_071,103.7218213,2.1645438,"https://www.google.com/maps/search/?api=1&query=2.1645438,103.7218213",,,,,,,
RS05_072,103.0572532,2.6761371,"https://www.google.com/maps/search/?api=1&query=2.6761371,103.0572532",,,,,,,
RS05_073,103.839196,1.9229697,"https://www.google.com/maps/search/?api=1&query=1.9229697,103.839196",,,,,,,
RS05_074,102.3524729,2.6277171,"https://www.google.com/maps/search/?api=1&query=2.6277171,102.3524729",,,,,,,
RS05_075,102.9523196,1.9603126,"https://www.google.com/maps/search/?api=1&query=1.9603126,102.9523196",,,,,,,
RS05_076,103.4556195,2.1575821,"https://www.google.com/maps/search/?api=1&query=2.1575821,103.4556195",,,,,,,
RS05_077,103.3858931,2.4446718,"https://www.google.com/maps/search/?api=1&query=2.4446718,103.3858931",,,,,,,
RS05_078,103.305946,2.4467293,"https://www.google.com/maps/search/?api=1&query=2.4467293,103.305946",,,,,,,
RS05_079,103.6090551,2.013114,"https://www.google.com/maps/search/?api=1&query=2.013114,103.6090551",,,,,,,
RS05_080,103.6869646,2.0476803,"https://www.google.com/maps/search/?api=1&query=2.0476803,103.6869646",,,,,,,
TJ02_067,100.7643306,6.5950269,"https://www.google.com/maps/search/?api=1&query=6.5950269,100.7643306",,,,,,,
TJ02_069,100.6388425,5.7209468,"https://www.google.com/maps/search/?api=1&query=5.7209468,100.6388425",,,,,,,
TJ02_075,100.5831821,5.1632315,"https://www.google.com/maps/search/?api=1&query=5.1632315,100.5831821",,,,,,,
TJ02_090,100.6092873,5.1627624,"https://www.google.com/maps/search/?api=1&query=5.1627624,100.6092873",,,,,,,
TJ05_023,103.5932348,1.8151375,"https://www.google.com/maps/search/?api=1&query=1.8151375,103.5932348",,,,,,,
TJ05_036,103.4551459,2.3890795,"https://www.google.com/maps/search/?api=1&query=2.3890795,103.4551459",,,,,,,
BCB_001,100.3200656,5.4241805,"https://www.google.com/maps/search/?api=1&query=5.4241805,100.3200656",,,,,,,
BCB_002,100.4836068,5.6141828,"https://www.google.com/maps/search/?api=1&query=5.6141828,100.4836068",,,,,,,
BCB_003,100.3424628,5.4188148,"https://www.google.com/maps/search/?api=1&query=5.4188148,100.3424628",,,,,,,
BCB_004,100.7246724,6.0019402,"https://www.google.com/maps/search/?api=1&query=6.0019402,100.7246724",,,,,,,
BCB_005,100.26836,6.3344306,"https://www.google.com/maps/search/?api=1&query=6.3344306,100.26836",,,,,,,
BCB_006,100.2179899,5.3388537,"https://www.google.com/maps/search/?api=1&query=5.3388537,100.2179899",,,,,,,
BCB_007,100.2340339,6.4330235,"https://www.google.com/maps/search/?api=1&query=6.4330235,100.2340339",,,,,,,
BCB_008,100.380957,6.1322115,"https://www.google.com/maps/search/?api=1&query=6.1322115,100.380957",,,,,,,
BCB_009,100.2164132,6.4374678,"https://www.google.com/maps/search/?api=1&query=6.4374678,100.2164132",,,,,,,
BCB_010,100.3252581,6.6614487,"https://www.google.com/maps/search/?api=1&query=6.6614487,100.3252581",,,,,,,
BCB_011,100.4747057,5.244346,"https://www.google.com/maps/search/?api=1&query=5.244346,100.4747057",,,,,,,
BCB_012,100.5171892,6.1710986,"https://www.google.com/maps/search/?api=1&query=6.1710986,100.5171892",,,,,,,
BCB_013,100.5541881,5.6358371,"https://www.google.com/maps/search/?api=1&query=5.6358371,100.5541881",,,,,,,
BCB_014,100.5255542,6.0792265,"https://www.google.com/maps/search/?api=1&query=6.0792265,100.5255542",,,,,,,
BCB_015,100.7730183,5.2622289,"https://www.google.com/maps/search/?api=1&query=5.2622289,100.7730183",,,,,,,
BCB_016,100.5201512,5.7226424,"https://www.google.com/maps/search/?api=1&query=5.7226424,100.5201512",,,,,,,
BCB_017,100.4848472,5.2947305,"https://www.google.com/maps/search/?api=1&query=5.2947305,100.4848472",,,,,,,
BCB_018,100.2450597,5.2834896,"https://www.google.com/maps/search/?api=1&query=5.2834896,100.2450597",,,,,,,
BCB_019,99.7733099,6.4215335,"https://www.google.com/maps/search/?api=1&query=6.4215335,99.7733099",,,,,,,
BCB_020,100.3015331,6.0836616,"https://www.google.com/maps/search/?api=1&query=6.0836616,100.3015331",,,,,,,
BCB_021,100.2530139,6.4932663,"https://www.google.com/maps/search/?api=1&query=6.4932663,100.2530139",,,,,,,
BCB_022,100.4842963,6.0394693,"https://www.google.com/maps/search/?api=1&query=6.0394693,100.4842963",,,,,,,
BCB_023,100.3591883,6.1605646,"https://www.google.com/maps/search/?api=1&query=6.1605646,100.3591883",,,,,,,
BCB_024,100.7588487,5.8254303,"https://www.google.com/maps/search/?api=1&query=5.8254303,100.7588487",,,,,,,
BCB_025,100.1459989,6.4265214,"https://www.google.com/maps/search/?api=1&query=6.4265214,100.1459989",,,,,,,
BCB_026,100.5302418,5.5455608,"https://www.google.com/maps/search/?api=1&query=5.5455608,100.5302418",,,,,,,
BCB_027,99.8014494,6.4192289,"https://www.google.com/maps/search/?api=1&query=6.4192289,99.8014494",,,,,,,
BCB_028,100.7338355,6.6435567,"https://www.google.com/maps/search/?api=1&query=6.6435567,100.7338355",,,,,,,
BCB_029,100.4178541,5.7356014,"https://www.google.com/maps/search/?api=1&query=5.7356014,100.4178541",,,,,,,
BCB_031,100.5891417,5.3554473,"https://www.google.com/maps/search/?api=1&query=5.3554473,100.5891417",,,,,,,
RS06_001,103.6073368,1.5581679,"https://www.google.com/maps/search/?api=1&query=1.5581679,103.6073368",,,,,,,
RS06_002,103.0181868,2.0266548,"https://www.google.com/maps/search/?api=1&query=2.0266548,103.0181868",,,,,,,
RS06_003,103.7607716,1.3843493,"https://www.google.com/maps/search/?api=1&query=1.3843493,103.7607716",,,,,,,
RS06_004,102.3911189,2.2740637,"https://www.google.com/maps/search/?api=1&query=2.2740637,102.3911189",,,,,,,
RS06_005,102.5224236,2.1005812,"https://www.google.com/maps/search/?api=1&query=2.1005812,102.5224236",,,,,,,
RS06_006,103.975787,1.4670133,"https://www.google.com/maps/search/?api=1&query=1.4670133,103.975787",,,,,,,
RS06_007,103.8362321,1.418111,"https://www.google.com/maps/search/?api=1&query=1.418111,103.8362321",,,,,,,
RS06_008,103.7794148,1.4304684,"https://www.google.com/maps/search/?api=1&query=1.4304684,103.7794148",,,,,,,
RS06_009,103.997497,1.3634881,"https://www.google.com/maps/search/?api=1&query=1.3634881,103.997497",,,,,,,
RS06_010,102.4884739,2.406571,"https://www.google.com/maps/search/?api=1&query=2.406571,102.4884739",,,,,,,
RS06_011,103.6632061,1.5282482,"https://www.google.com/maps/search/?api=1&query=1.5282482,103.6632061",,,,,,,
RS06_012,103.9726516,1.4659115,"https://www.google.com/maps/search/?api=1&query=1.4659115,103.9726516",,,,,,,
RS06_013,102.9916756,1.8541666,"https://www.google.com/maps/search/?api=1&query=1.8541666,102.9916756",,,,,,,
RS06_014,103.7881089,1.4308952,"https://www.google.com/maps/search/?api=1&query=1.4308952,103.7881089",,,,,,,
RS06_015,102.7705812,1.9188613,"https://www.google.com/maps/search/?api=1&query=1.9188613,102.7705812",,,,,,,
RS06_016,104.2317929,1.3595755,"https://www.google.com/maps/search/?api=1&query=1.3595755,104.2317929",,,,,,,
RS06_017,102.5765888,2.2860464,"https://www.google.com/maps/search/?api=1&query=2.2860464,102.5765888",,,,,,,
RS06_018,102.6012417,1.999771,"https://www.google.com/maps/search/?api=1&query=1.999771,102.6012417",,,,,,,
RS06_019,103.5875305,1.4671871,"https://www.google.com/maps/search/?api=1&query=1.4671871,103.5875305",,,,,,,
RS06_020,103.6797346,1.558702,"https://www.google.com/maps/search/?api=1&query=1.558702,103.6797346",,,,,,,
RS06_021,103.5712827,1.4802593,"https://www.google.com/maps/search/?api=1&query=1.4802593,103.5712827",,,,,,,
RS06_022,103.815229,1.2670964,"https://www.google.com/maps/search/?api=1&query=1.2670964,103.815229",,,,,,,
RS06_023,103.8034811,1.4321033,"https://www.google.com/maps/search/?api=1&query=1.4321033,103.8034811",,,,,,,
RS06_024,103.3420465,2.0540026,"https://www.google.com/maps/search/?api=1&query=2.0540026,103.3420465",,,,,,,
RS06_025,103.7187284,1.6352905,"https://www.google.com/maps/search/?api=1&query=1.6352905,103.7187284",,,,,,,
RS06_026,103.9259989,1.511138,"https://www.google.com/maps/search/?api=1&query=1.511138,103.9259989",,,,,,,
RS06_027,103.5429728,2.2165999,"https://www.google.com/maps/search/?api=1&query=2.2165999,103.5429728",,,,,,,
RS06_028,103.8338793,1.379535,"https://www.google.com/maps/search/?api=1&query=1.379535,103.8338793",,,,,,,
RS06_029,103.826846,1.2495272,"https://www.google.com/maps/search/?api=1&query=1.2495272,103.826846",,,,,,,
RS06_030,103.3885215,1.9615268,"https://www.google.com/maps/search/?api=1&query=1.9615268,103.3885215",,,,,,,
RS06_031,104.0268543,1.6782219,"https://www.google.com/maps/search/?api=1&query=1.6782219,104.0268543",,,,,,,
RS06_032,103.3141579,1.8177452,"https://www.google.com/maps/search/?api=1&query=1.8177452,103.3141579",,,,,,,
RS06_033,103.8042147,1.4330099,"https://www.google.com/maps/search/?api=1&query=1.4330099,103.8042147",,,,,,,
RS06_034,103.2915218,2.0151646,"https://www.google.com/maps/search/?api=1&query=2.0151646,103.2915218",,,,,,,
RS06_035,102.5571209,2.1234037,"https://www.google.com/maps/search/?api=1&query=2.1234037,102.5571209",,,,,,,
RS06_036,103.9532841,1.4764092,"https://www.google.com/maps/search/?api=1&query=1.4764092,103.9532841",,,,,,,
RS06_037,102.8106863,2.6179428,"https://www.google.com/maps/search/?api=1&query=2.6179428,102.8106863",,,,,,,
RS06_038,102.9802474,1.7674742,"https://www.google.com/maps/search/?api=1&query=1.7674742,102.9802474",,,,,,,
RS06_039,102.5921647,2.6232415,"https://www.google.com/maps/search/?api=1&query=2.6232415,102.5921647",,,,,,,
RS06_040,103.1111927,1.7989661,"https://www.google.com/maps/search/?api=1&query=1.7989661,103.1111927",,,,,,,
RS06_041,103.8365753,1.3199372,"https://www.google.com/maps/search/?api=1&query=1.3199372,103.8365753",,,,,,,
RS06_042,103.7600553,1.5243814,"https://www.google.com/maps/search/?api=1&query=1.5243814,103.7600553",,,,,,,
RS06_043,103.7236029,1.3814576,"https://www.google.com/maps/search/?api=1&query=1.3814576,103.7236029",,,,,,,
RS06_044,102.7598302,2.1514781,"https://www.google.com/maps/search/?api=1&query=2.1514781,102.7598302",,,,,,,
RS06_045,103.7250698,1.4189958,"https://www.google.com/maps/search/?api=1&query=1.4189958,103.7250698",,,,,,,
TJ01_048,100.2814895,6.5462699,"https://www.google.com/maps/search/?api=1&query=6.5462699,100.2814895",,,,,,,
TJ01_049,100.1982584,6.2754008,"https://www.google.com/maps/search/?api=1&query=6.2754008,100.1982584",,,,,,,
TJ01_050,100.5347722,5.8667052,"https://www.google.com/maps/search/?api=1&query=5.8667052,100.5347722",,,,,,,
TJ02_026,100.5016257,5.8340317,"https://www.google.com/maps/search/?api=1&query=5.8340317,100.5016257",,,,,,,
TJ05_011,103.6445423,1.5072498,"https://www.google.com/maps/search/?api=1&query=1.5072498,103.6445423",,,,,,,
TJ05_013,103.3418917,1.6411354,"https://www.google.com/maps/search/?api=1&query=1.6411354,103.3418917",,,,,,,
TJ05_015,102.5933959,2.0609015,"https://www.google.com/maps/search/?api=1&query=2.0609015,102.5933959",,,,,,,
TJ05_026,102.4188623,2.7997243,"https://www.google.com/maps/search/?api=1&query=2.7997243,102.4188623",,,,,,,
ADV_VHR_OP_001,100.74774219657672,4.3617317685105625,"https://www.google.com/maps/search/?api=1&query=4.3617317685105625,100.74774219657672",,,,,,,
ADV_VHR_OP_002,100.77116036297487,4.520144594650175,"https://www.google.com/maps/search/?api=1&query=4.520144594650175,100.77116036297487",,,,,,,
ADV_VHR_OP_003,100.71852630363769,6.276961429212839,"https://www.google.com/maps/search/?api=1&query=6.276961429212839,100.71852630363769",,,,,,,
ADV_VHR_OP_004,100.56450203828773,5.933363366428077,"https://www.google.com/maps/search/?api=1&query=5.933363366428077,100.56450203828773",,,,,,,
ADV_VHR_OP_005,102.82329881693158,5.576449006212823,"https://www.google.com/maps/search/?api=1&query=5.576449006212823,102.82329881693158",,,,,,,
ADV_VHR_OP_006,99.94306681618893,6.722480684262968,"https://www.google.com/maps/search/?api=1&query=6.722480684262968,99.94306681618893",,,,,,,
ADV_VHR_OP_007,102.02452187050406,5.8768162885321615,"https://www.google.com/maps/search/?api=1&query=5.8768162885321615,102.02452187050406",,,,,,,
ADV_VHR_OP_008,100.7038531270157,5.131448762616655,"https://www.google.com/maps/search/?api=1&query=5.131448762616655,100.7038531270157",,,,,,,
ADV_VHR_OP_009,100.65084454655009,5.49015313389526,"https://www.google.com/maps/search/?api=1&query=5.49015313389526,100.65084454655009",,,,,,,
ADV_VHR_OP_010,99.69499176026955,2.7702034684139965,"https://www.google.com/maps/search/?api=1&query=2.7702034684139965,99.69499176026955",,,,,,,
ADV_VHR_OP_011,100.60616471119582,5.124413284421977,"https://www.google.com/maps/search/?api=1&query=5.124413284421977,100.60616471119582",,,,,,,
ADV_VHR_OP_012,99.67099055742042,2.596603735618543,"https://www.google.com/maps/search/?api=1&query=2.596603735618543,99.67099055742042",,,,,,,
ADV_VHR_OP_013,100.72314548825096,5.566756744138577,"https://www.google.com/maps/search/?api=1&query=5.566756744138577,100.72314548825096",,,,,,,
ADV_VHR_OP_014,100.71442907976615,5.58493846924711,"https://www.google.com/maps/search/?api=1&query=5.58493846924711,100.71442907976615",,,,,,,
ADV_VHR_OP_015,100.78913769111217,5.105227049426919,"https://www.google.com/maps/search/?api=1&query=5.105227049426919,100.78913769111217",,,,,,,
ADV_VHR_OP_016,100.6578990451987,4.47532551071536,"https://www.google.com/maps/search/?api=1&query=4.47532551071536,100.6578990451987",,,,,,,
ADV_VHR_OP_017,100.74183762377174,3.870019515246837,"https://www.google.com/maps/search/?api=1&query=3.870019515246837,100.74183762377174",,,,,,,
ADV_VHR_OP_018,100.73547795703485,5.004895325944415,"https://www.google.com/maps/search/?api=1&query=5.004895325944415,100.73547795703485",,,,,,,
ADV_VHR_OP_019,100.67077452639866,4.447589534522064,"https://www.google.com/maps/search/?api=1&query=4.447589534522064,100.67077452639866",,,,,,,
ADV_VHR_OP_020,99.8911665286439,2.737718286195369,"https://www.google.com/maps/search/?api=1&query=2.737718286195369,99.8911665286439",,,,,,,
ADV_VHR_OP_021,101.88392565558964,6.273642170855462,"https://www.google.com/maps/search/?api=1&query=6.273642170855462,101.88392565558964",,,,,,,
ADV_VHR_RB_022,100.68500972613555,6.675800343209163,"https://www.google.com/maps/search/?api=1&query=6.675800343209163,100.68500972613555",,,,,,,
ADV_VHR_RB_023,101.03570437790019,5.725617845577275,"https://www.google.com/maps/search/?api=1&query=5.725617845577275,101.03570437790019",,,,,,,
ADV_VHR_RB_024,100.69386738181235,5.9660958727407785,"https://www.google.com/maps/search/?api=1&query=5.9660958727407785,100.69386738181235",,,,,,,
ADV_VHR_RB_025,101.38977654292896,6.252558992292637,"https://www.google.com/maps/search/?api=1&query=6.252558992292637,101.38977654292896",,,,,,,
ADV_VHR_RB_026,100.68617472090455,6.402812015052635,"https://www.google.com/maps/search/?api=1&query=6.402812015052635,100.68617472090455",,,,,,,
ADV_VHR_RB_027,100.68250193057357,5.902554793592172,"https://www.google.com/maps/search/?api=1&query=5.902554793592172,100.68250193057357",,,,,,,
ADV_VHR_RB_028,100.981174250529,6.6824811871350365,"https://www.google.com/maps/search/?api=1&query=6.6824811871350365,100.981174250529",,,,,,,
ADV_VHR_RB_029,100.75403261078446,6.605526707303108,"https://www.google.com/maps/search/?api=1&query=6.605526707303108,100.75403261078446",,,,,,,
ADV_VHR_RB_030,100.65297786516464,5.647685696336619,"https://www.google.com/maps/search/?api=1&query=5.647685696336619,100.65297786516464",,,,,,,
ADV_VHR_RB_031,100.74689759220007,5.684068451227837,"https://www.google.com/maps/search/?api=1&query=5.684068451227837,100.74689759220007",,,,,,,
ADV_VHR_RB_032,100.63230352620278,6.2887789487476455,"https://www.google.com/maps/search/?api=1&query=6.2887789487476455,100.63230352620278",,,,,,,
ADV_VHR_RB_033,100.85108288744232,5.580942038407571,"https://www.google.com/maps/search/?api=1&query=5.580942038407571,100.85108288744232",,,,,,,
ADV_VHR_RB_034,100.78281650137004,6.573383727649511,"https://www.google.com/maps/search/?api=1&query=6.573383727649511,100.78281650137004",,,,,,,
ADV_VHR_RB_035,101.03982098492622,6.4014855416007626,"https://www.google.com/maps/search/?api=1&query=6.4014855416007626,101.03982098492622",,,,,,,
ADV_VHR_RB_036,101.08147737494012,5.865016758132075,"https://www.google.com/maps/search/?api=1&query=5.865016758132075,101.08147737494012",,,,,,,
