timestamp,config_hash,input_files,random_seed,status,reason,candidate_seed,candidate_status,stack,stack_label,model,fold,train_count,test_count,min_train_class_count,oa,macro_f1
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B2.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,146,INSUFFICIENT_CLASS_SUPPORT,B2,AlphaEarth 64-dim embedding,RandomForest,3,232,255,22,0.6313725490196078,0.5674469745019938
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B2.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,146,INSUFFICIENT_CLASS_SUPPORT,B2,AlphaEarth 64-dim embedding,RandomForest,4,267,81,14,0.4691358024691358,0.4457292220450115
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,146,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,1,357,159,38,0.6792452830188679,0.7348544973544974
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,146,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,2,171,127,17,0.5275590551181102,0.5015707567053529
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,146,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,3,232,255,22,0.6588235294117647,0.5862226332239949
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,146,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,4,267,81,14,0.4691358024691358,0.42888829063280537
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B2.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B2,AlphaEarth 64-dim embedding,RandomForest,1,172,49,13,0.5918367346938775,0.5294441190992915
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B2.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B2,AlphaEarth 64-dim embedding,RandomForest,2,259,156,16,0.5128205128205128,0.4262108262108262
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B2.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B2,AlphaEarth 64-dim embedding,RandomForest,3,153,100,12,0.4,0.3354880362106529
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B2.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B2,AlphaEarth 64-dim embedding,RandomForest,4,200,317,12,0.6182965299684543,0.5561093875207734
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,1,172,49,13,0.6326530612244898,0.5876968922945934
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,2,259,156,16,0.5705128205128205,0.5082794461453832
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,3,153,100,12,0.42,0.3523504273504274
20260624T082339Z,8c4cc91de21372175adee471eeab6f4ce3f9e978759bf72ec198c2225bda087c,config\config_fold3_teacher_vhr_repair_20260613.yaml;data\reference_samples_verified_622_public.csv;results\active_q25_rerun\variogram_choice.json;data\features_fold3_teacher_vhr_repair_20260613\B3.csv,42,BEST_AVAILABLE_NOT_SUPPORT_BALANCED,No strict support-balanced q25 candidate was available; this is a best-support diagnostic only.,429,INSUFFICIENT_CLASS_SUPPORT,B3,AlphaEarth+S1/S2,RandomForest,4,200,317,12,0.6151419558359621,0.5497869980086717
