timestamp,config_hash,input_files,random_seed,status,reason,sample_id,stack,model,split,fold,true_class_code,predicted_class_code,incorrect,method,covered,set_size,prediction_set,nearest_train_distance_m,below_q25_block_distance,block_distance_m,region_key,extension_stratum,broad_conformal_set,moderate_conformal_set,prediction_set_contains_rubber,predicted_rubber,rubber_region_or_stratum,rubber_transfer_risk,spatial_extrapolation_risk,route,route_reason
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ04_005,B3,RandomForest,random,1,2,6,1,mondrian_class_conditional,False,3,3|4|6,3216.3896190440696,True,126783.51747145984,johor_negeri_pahang_rubber_belt,rubber_disagreement,False,True,False,False,True,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,RS06_045,B3,RandomForest,random,1,6,6,0,mondrian_class_conditional,True,1,6,4153.946968974841,True,126783.51747145984,study_area,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,RS01_052,B3,RandomForest,random,1,1,1,0,mondrian_class_conditional,True,1,1,6992.618401657134,True,126783.51747145984,study_area,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ01_010,B3,RandomForest,random,3,3,3,0,mondrian_class_conditional,True,2,3|4,2868.016711134824,True,126783.51747145984,kedah_perlis_paddy_belt,paddy_core,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,RS05_015,B3,RandomForest,random,3,5,5,0,mondrian_class_conditional,True,2,1|5,2502.7804181079387,True,126783.51747145984,study_area,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,ADV_VHR_RB_052,B3,RandomForest,random,2,2,2,0,mondrian_class_conditional,True,1,2,4257.67220715745,True,126783.51747145984,advisor_vhr_cell_40_2,advisor_vhr_spatial_calibration_repair_20260611,False,False,True,True,False,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ02_058,B3,RandomForest,random,4,3,2,1,mondrian_class_conditional,True,2,2|3,2784.877023820728,True,126783.51747145984,kedah_perlis_paddy_belt,paddy_disagreement,False,False,True,True,False,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ04_030,B3,RandomForest,random,2,6,5,1,mondrian_class_conditional,False,3,1|2|5,43354.36666807836,True,126783.51747145984,fold3_teacher_vhr_cell_88_3,fold3_teacher_vhr_repair_20260613,False,True,True,False,False,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ01_021,B3,RandomForest,random,1,3,3,0,mondrian_class_conditional,True,2,3|4,1985.1969280583244,True,126783.51747145984,kedah_perlis_paddy_belt,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,RS04_036,B3,RandomForest,random,4,4,4,0,mondrian_class_conditional,True,1,4,952.2329467999054,True,126783.51747145984,study_area,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ04_077,B3,RandomForest,random,2,2,5,1,mondrian_class_conditional,False,1,5,48488.972966286405,True,126783.51747145984,johor_negeri_pahang_rubber_belt,rubber_disagreement,False,False,False,False,True,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ02_030,B3,RandomForest,random,1,3,4,1,mondrian_class_conditional,True,2,3|4,2880.9895190685484,True,126783.51747145984,kedah_perlis_paddy_belt,paddy_disagreement,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,RS05_020,B3,RandomForest,random,4,5,5,0,mondrian_class_conditional,True,1,5,6944.433805861683,True,126783.51747145984,study_area,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,RS01_021,B3,RandomForest,random,1,1,1,0,mondrian_class_conditional,True,1,1,5396.154437104775,True,126783.51747145984,study_area,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ01_022,B3,RandomForest,random,2,3,3,0,mondrian_class_conditional,True,2,3|4,10737.56263126202,True,126783.51747145984,kedah_perlis_paddy_belt,nan,False,False,False,False,False,False,False,low_risk_screening_only,small_conformal_set_non_rubber_within_q25_support
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ03_016,B3,RandomForest,random,4,2,2,0,mondrian_class_conditional,True,3,1|2|5,43838.76363515079,True,126783.51747145984,johor_negeri_pahang_rubber_belt,rubber_core,False,True,True,True,True,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
20260624T082749Z,9ef4599c03145155c204c7d8b99a67277971883253aac106f4b320d6d5831119,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\results\active_q25_rerun\predictions_by_fold.csv;C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples_verified_622_public.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\mondrian_conformal_sensitivity_20260619\mondrian_conformal_point_sets_20260619.csv;C:\Users\m1761\Documents\New project\IJRS_R20260624\supplement_work\q25_nndm_style_distance_audit_20260619\q25_nndm_style_point_distance_audit_20260619.csv,42,OK,,TJ04_029,B3,RandomForest,random,4,2,2,0,mondrian_class_conditional,True,1,2,1779.2997907953395,True,126783.51747145984,johor_negeri_pahang_rubber_belt,rubber_disagreement,False,False,True,True,True,True,False,manual_vhr_field_review,rubber_prediction_or_rubber_stratum_or_rubber_in_set
