timestamp_utc,config_hash,input_files,input_sha256,random_seed,status,reason,held_out_region,stack,model,calibration_fraction,random_split_seed,n_target_total,n_calibration,n_test,target_class_counts_total,test_class_counts,majority_class,majority_class_name,majority_fraction_total,no_information_residual_test_oa,no_information_residual_test_macro_f1,baseline_oa,calibrated_oa,baseline_macro_f1,calibrated_macro_f1,baseline_minus_no_information_oa,calibrated_minus_no_information_oa,baseline_minus_no_information_macro_f1,calibrated_minus_no_information_macro_f1,split_design_warning
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,52,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.2333333333333333,0.3333333333333333,0.2018446086242696,0.2322026232473993,-0.6000000000000001,-0.5,-0.10118569440603345,-0.07082767978290375,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,53,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.2333333333333333,0.35,0.2341807909604519,0.2617647058823529,-0.6000000000000001,-0.4833333333333334,-0.06884951206985113,-0.04126559714795014,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,54,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.2333333333333333,0.3666666666666666,0.2724171539961013,0.2967171717171717,-0.6000000000000001,-0.4666666666666668,-0.03061314903420176,-0.006313131313131326,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,55,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.3,0.3333333333333333,0.264516129032258,0.2535353535353535,-0.5333333333333334,-0.5,-0.03851417399804502,-0.049494949494949536,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,56,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.2833333333333333,0.4166666666666667,0.2479880774962742,0.3205585264408794,-0.55,-0.4166666666666667,-0.05504222553402885,0.01752822341057636,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,57,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.35,0.4166666666666667,0.2547008547008547,0.2927807486631016,-0.4833333333333334,-0.4166666666666667,-0.048329448329448355,-0.01024955436720143,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,58,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.2333333333333333,0.3833333333333333,0.2008474576271186,0.2929292929292929,-0.6000000000000001,-0.45000000000000007,-0.10218284540318445,-0.010101010101010166,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,59,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.35,0.3666666666666666,0.2925592925592926,0.2409090909090908,-0.4833333333333334,-0.4666666666666668,-0.010471010471010456,-0.062121212121212244,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,60,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.2666666666666666,0.3666666666666666,0.25,0.2760942760942761,-0.5666666666666668,-0.4666666666666668,-0.05303030303030304,-0.026936026936026924,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;data/reference_samples_verified_622_public.csv;results/region_calibration_evidence/rubber_belt_region_specific_calibration_detail_20260613.csv,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;abac92866b1925ec132cd26273a3a34fcbf4601e45fa83a80cea0dd2d3692779;378a6622b63da95268df6f55726d743764e1a9eef5fe7a119431da0040b9e87f,42,OK,,johor_negeri_pahang_rubber_belt,B2,RandomForest,0.2,61,75,15,60,1:6|2:63|4:6,1:5|2:50|4:5,2,rubber,0.84,0.8333333333333334,0.30303030303030304,0.3333333333333333,0.4166666666666667,0.2668560606060606,0.3049019607843137,-0.5,-0.4166666666666667,-0.03617424242424244,0.0018716577540106583,RANDOM_STRATIFIED_WITHIN_HELD_OUT_REGION_NOT_SPATIAL
