timestamp_utc,config_hash,input_files,input_sha256,random_seed,status,reason,method_item,reported_value,source_artifact
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;results/spatial_sensitivity/spatial_cv_sensitivity_missing_value_policy_audit.csv;results/variogram/variogram_indicator_ranges.csv;results/variogram/block_distance_practical_rule_summary_20260613.json,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;174b7234ef82ff8827322a9386de7a94655a8c54874a4706297871893740b968;3a7c1f2f5bc40c7621d56aef5e63ea4f825997e263888cc5154aee181a652b6e;f2838fbf22bdb1340fac1b5dd534a90d6b06a914d5e63dd4620173f2ae8da4cc,42,OK,,random_forest_hyperparameters,n_estimators=500; max_depth=null; min_samples_leaf=1; n_jobs=-1,config_fold3_teacher_vhr_repair_20260613.yaml
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;results/spatial_sensitivity/spatial_cv_sensitivity_missing_value_policy_audit.csv;results/variogram/variogram_indicator_ranges.csv;results/variogram/block_distance_practical_rule_summary_20260613.json,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;174b7234ef82ff8827322a9386de7a94655a8c54874a4706297871893740b968;3a7c1f2f5bc40c7621d56aef5e63ea4f825997e263888cc5154aee181a652b6e;f2838fbf22bdb1340fac1b5dd534a90d6b06a914d5e63dd4620173f2ae8da4cc,42,OK,,xgboost_hyperparameters,n_estimators=150; max_depth=6; learning_rate=0.05; subsample=0.8; colsample_bytree=0.8; tree_method=hist; n_jobs=-1,config_fold3_teacher_vhr_repair_20260613.yaml
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;results/spatial_sensitivity/spatial_cv_sensitivity_missing_value_policy_audit.csv;results/variogram/variogram_indicator_ranges.csv;results/variogram/block_distance_practical_rule_summary_20260613.json,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;174b7234ef82ff8827322a9386de7a94655a8c54874a4706297871893740b968;3a7c1f2f5bc40c7621d56aef5e63ea4f825997e263888cc5154aee181a652b6e;f2838fbf22bdb1340fac1b5dd534a90d6b06a914d5e63dd4620173f2ae8da4cc,42,OK,,missing_feature_policy,sentinel_to_nan_then_median_impute; -9999 cells converted to NaN before median imputation,results/spatial_sensitivity/spatial_cv_sensitivity_missing_value_policy_audit.csv
20260613T130008Z,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5,config_fold3_teacher_vhr_repair_20260613.yaml;results/spatial_sensitivity/spatial_cv_sensitivity_missing_value_policy_audit.csv;results/variogram/variogram_indicator_ranges.csv;results/variogram/block_distance_practical_rule_summary_20260613.json,13c231aedc6c4af000cc8e3d111c543a4f647b4d8bedc4a01eb286ff8f65d8e5;174b7234ef82ff8827322a9386de7a94655a8c54874a4706297871893740b968;3a7c1f2f5bc40c7621d56aef5e63ea4f825997e263888cc5154aee181a652b6e;f2838fbf22bdb1340fac1b5dd534a90d6b06a914d5e63dd4620173f2ae8da4cc,42,OK,,variogram_rule,one-vs-rest binary indicator empirical variogram; 12 bins; 193125 sampled pairs; sill fraction 0.95; q25 OK range 126783.51747145985 m,results/variogram/variogram_indicator_ranges.csv;results/variogram/block_distance_practical_rule_summary_20260613.json
