timestamp,config_hash,input_files,random_seed,status,reason,class_code,class_name,indicator_variable,n_samples,n_positive,n_negative,total_pair_count,n_bins,sill_fraction_for_range,min_class_count,method,bin,distance_low_m,distance_high_m,distance_midpoint_m,semivariance,pair_count,pair_count_used,sill,range_threshold,chosen_range_m
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,5,253561.0746739351,316951.3433424189,285256.209008177,0.21265938069216758,5490,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,6,316951.3433424189,380341.61201090267,348646.47767666075,0.2255779269202088,6705,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,7,380341.61201090267,443731.88067938644,412036.7463451446,0.2192663882331578,11014,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,8,443731.88067938644,507122.1493478702,475427.0150136283,0.2159486584283471,14647,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,9,507122.1493478702,570512.418016354,538817.2836821121,0.20206259353243541,15369,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,10,570512.418016354,633902.6866848378,602207.5523505958,0.18595553859364564,10481,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,11,633902.6866848378,697292.9553533215,665597.8210190797,0.10256138865368332,4724,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,5,forest,is_forest,525,150,375,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,12,697292.9553533215,760683.2240218053,728988.0896875635,0.025219298245614034,456,137546,0.2255779269202088,0.21429903057419836,95085.40300272567
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,1,0.0,63390.268668483775,31695.134334241888,0.16326428749688046,20035,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,2,63390.268668483775,126780.53733696755,95085.40300272567,0.18367230996477674,26403,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,3,126780.53733696755,190170.80600545133,158475.67167120945,0.1909334378470181,15309,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,4,190170.80600545133,253561.0746739351,221865.94033969322,0.164472732532909,6913,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,5,253561.0746739351,316951.3433424189,285256.209008177,0.1600182149362477,5490,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,6,316951.3433424189,380341.61201090267,348646.47767666075,0.1331841909023117,6705,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,7,380341.61201090267,443731.88067938644,412036.7463451446,0.1425004539676775,11014,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,8,443731.88067938644,507122.1493478702,475427.0150136283,0.1648801802416877,14647,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,9,507122.1493478702,570512.418016354,538817.2836821121,0.18631661136053093,15369,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,10,570512.418016354,633902.6866848378,602207.5523505958,0.2072321343383265,10481,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
20260618T153803Z,d89b3b8db27800f75b765d3d424323e5d0cba81deefa47794a9626d46485b44c,C:\Users\m1761\Documents\New project\IJRS_ADJUDICATED_SENSITIVITY_20260618\data\reference_samples.csv,42,OK,,6,builtup_other,is_builtup_other,525,121,404,137550,12,0.95,30,one_vs_rest_binary_indicator_empirical_variogram,11,633902.6866848378,697292.9553533215,665597.8210190797,0.2853513971210838,4724,137546,0.2853513971210838,0.2710838272650296,665597.8210190797
